file_id,algorithm_name,variation_id,operation_label,crypto_type,xor_ops,shift_ops,add_ops,mul_ops,branch_ops,loop_ops,memory_access,bitwise_ops,entropy,bitFlipDensity,cyclomaticComplexity,basicBlocks,constantOccurrence,stringReferences,apiCalls,codeSize,dataSegmentSize,stackUsage,has_sbox,has_permutation,has_rounds,key_schedule,bitwise_heavy,arithmetic_heavy,is_proprietary
crypto_1_475,FibonacciCipher,475,Encryption,BlockCipher,46,9,36,34,13,9,19,14,3.4771,0.6450,45,57,9,2,10,675,420,666,0,0,0,0,0,1,1
crypto_1_476,FibonacciCipher,476,Encryption,BlockCipher,59,26,10,22,12,15,56,55,3.9199,0.6460,22,60,10,3,8,2172,437,685,0,0,0,0,1,0,1
crypto_1_477,FibonacciCipher,477,Encryption,BlockCipher,22,43,29,10,11,21,33,41,4.3259,0.6470,39,63,11,4,6,1621,454,704,0,0,0,0,1,0,1
crypto_1_478,FibonacciCipher,478,Encryption,BlockCipher,35,20,48,33,10,2,70,27,4.3266,0.6480,16,66,12,5,4,1070,471,723,0,0,0,0,1,1,1
crypto_1_479,FibonacciCipher,479,Encryption,BlockCipher,48,37,22,21,9,8,47,13,3.9259,0.6490,33,69,13,6,17,519,488,742,0,0,0,0,1,0,1
crypto_1_480,FibonacciCipher,480,Encryption,BlockCipher,11,14,41,9,8,14,24,54,3.4967,0.6500,10,72,14,7,15,2016,505,761,0,0,0,0,0,0,1
crypto_1_481,FibonacciCipher,481,Encryption,BlockCipher,24,31,15,32,7,20,61,40,3.4384,0.6510,27,15,15,8,13,1465,522,780,0,0,0,0,1,0,1
crypto_1_482,FibonacciCipher,482,Encryption,BlockCipher,37,8,34,20,6,26,38,26,3.8090,0.6520,44,18,16,9,11,914,539,799,0,0,0,0,0,1,1
crypto_1_483,FibonacciCipher,483,Encryption,BlockCipher,50,25,8,8,5,7,15,12,4.2725,0.6530,21,21,17,0,9,363,556,818,0,0,0,0,1,0,1
crypto_1_484,FibonacciCipher,484,Encryption,BlockCipher,13,42,27,31,34,13,52,53,4.4073,0.6540,38,24,18,1,7,1860,573,837,0,0,0,0,1,1,1
crypto_1_485,FibonacciCipher,485,Encryption,BlockCipher,26,19,46,19,33,19,29,39,4.0941,0.6550,15,27,19,2,5,1309,78,856,0,0,0,0,1,1,1
crypto_1_486,FibonacciCipher,486,Encryption,BlockCipher,39,36,20,7,32,25,66,25,3.6254,0.6560,32,30,20,3,3,758,95,875,0,0,0,0,1,0,1
crypto_1_487,FibonacciCipher,487,Encryption,BlockCipher,52,13,39,30,31,6,43,66,3.4368,0.6570,49,33,21,4,16,2255,112,894,0,0,0,0,1,1,1
crypto_1_488,FibonacciCipher,488,Encryption,BlockCipher,15,30,13,18,30,12,20,52,3.7062,0.6580,26,36,22,5,14,1704,129,145,0,0,0,0,1,0,1
crypto_1_489,FibonacciCipher,489,Encryption,BlockCipher,28,7,32,6,29,18,57,38,4.1906,0.6590,43,39,23,6,12,1153,146,164,0,0,0,0,0,0,1
crypto_1_490,FibonacciCipher,490,Encryption,BlockCipher,41,24,51,29,28,24,34,24,4.4492,0.6600,20,42,24,7,10,602,163,183,0,0,0,0,1,1,1
crypto_1_491,FibonacciCipher,491,Encryption,BlockCipher,54,41,25,17,27,5,71,65,4.2488,0.6610,37,45,25,8,8,2099,180,202,0,0,0,0,1,0,1
crypto_1_492,FibonacciCipher,492,Encryption,BlockCipher,17,18,44,5,26,11,48,51,3.7783,0.6620,14,48,26,9,6,1548,197,221,0,0,0,0,1,0,1
crypto_1_493,FibonacciCipher,493,Encryption,BlockCipher,30,35,18,28,25,17,25,37,3.4749,0.6630,31,51,27,0,4,997,214,240,0,0,0,0,1,0,1
crypto_1_494,FibonacciCipher,494,Encryption,BlockCipher,43,12,37,16,24,23,62,23,3.6220,0.6640,48,54,28,1,17,446,231,259,0,0,0,0,0,1,1
crypto_1_495,FibonacciCipher,495,Encryption,BlockCipher,56,29,11,4,23,4,39,64,4.0891,0.6650,25,57,29,2,15,1943,248,278,0,0,0,0,1,0,1
crypto_1_496,FibonacciCipher,496,Encryption,BlockCipher,19,6,30,27,22,10,16,50,4.4513,0.6660,42,60,30,3,13,1392,265,297,0,0,0,0,0,1,1
crypto_1_497,FibonacciCipher,497,Encryption,BlockCipher,32,23,49,15,21,16,53,36,4.3802,0.6670,19,63,31,4,11,841,282,316,0,0,0,0,1,1,1
crypto_1_498,FibonacciCipher,498,Encryption,BlockCipher,45,40,23,3,20,22,30,22,3.9457,0.6680,36,66,32,5,9,290,299,335,0,0,0,0,1,0,1
crypto_1_499,FibonacciCipher,499,Encryption,BlockCipher,58,17,42,26,19,3,67,63,3.5520,0.6690,13,69,33,6,7,1787,316,354,0,0,0,0,1,1,1
crypto_1_500,FibonacciCipher,500,Encryption,BlockCipher,21,34,16,14,18,9,44,49,3.0656,0.6200,30,72,34,7,5,1236,333,373,0,0,0,0,1,0,1
crypto_1_501,FibonacciCipher,501,Encryption,BlockCipher,34,11,35,37,17,15,21,35,3.4785,0.6210,47,15,5,8,3,685,350,392,0,0,0,0,0,1,1
crypto_1_502,FibonacciCipher,502,Encryption,BlockCipher,47,28,9,25,16,21,58,21,3.9159,0.6220,24,18,6,9,16,2182,367,411,0,0,0,0,1,0,1
crypto_1_503,FibonacciCipher,503,Encryption,BlockCipher,10,5,28,13,15,2,35,62,3.9800,0.6230,41,21,7,0,14,1631,384,430,0,0,0,0,0,0,1
crypto_1_504,FibonacciCipher,504,Encryption,BlockCipher,23,22,47,36,14,8,72,48,3.6166,0.6240,18,24,8,1,12,1080,401,449,0,0,0,0,1,1,1
crypto_1_505,FibonacciCipher,505,Encryption,BlockCipher,36,39,21,24,13,14,49,34,3.1644,0.6250,35,27,9,2,10,529,418,468,0,0,0,0,1,0,1
crypto_1_506,FibonacciCipher,506,Encryption,BlockCipher,49,16,40,12,12,20,26,20,3.0437,0.6260,12,30,10,3,8,2026,435,487,0,0,0,0,1,1,1
crypto_1_507,FibonacciCipher,507,Encryption,BlockCipher,12,33,14,35,11,26,63,61,3.3701,0.6270,29,33,11,4,6,1475,452,506,0,0,0,0,1,0,1
crypto_1_508,FibonacciCipher,508,Encryption,BlockCipher,25,10,33,23,10,7,40,47,3.8481,0.6280,46,36,12,5,4,924,469,525,0,0,0,0,1,1,1
crypto_1_509,FibonacciCipher,509,Encryption,BlockCipher,38,27,52,11,9,13,17,33,4.0428,0.6290,23,39,13,6,17,373,486,544,0,0,0,0,1,1,1
crypto_1_510,FibonacciCipher,510,Encryption,BlockCipher,51,44,26,34,8,19,54,19,3.7799,0.6300,40,42,14,7,15,1870,503,563,0,0,0,0,1,1,1
crypto_1_511,FibonacciCipher,511,Encryption,BlockCipher,14,21,45,22,7,25,31,60,3.3056,0.6310,17,45,15,8,13,1319,520,582,0,0,0,0,1,1,1
crypto_1_512,FibonacciCipher,512,Encryption,BlockCipher,27,38,19,10,6,6,68,46,3.0606,0.6320,34,48,16,9,11,768,537,601,0,0,0,0,1,0,1
crypto_1_513,FibonacciCipher,513,Encryption,BlockCipher,40,15,38,33,5,12,45,32,3.2748,0.6330,11,51,17,0,9,2265,554,620,0,0,0,0,1,1,1
crypto_1_514,FibonacciCipher,514,Encryption,BlockCipher,53,32,12,21,34,18,22,18,3.7558,0.6340,28,54,18,1,7,1714,571,639,0,0,0,0,1,0,1
crypto_1_515,FibonacciCipher,515,Encryption,BlockCipher,16,9,31,9,33,24,59,59,4.0660,0.6350,45,57,19,2,5,1163,76,658,0,0,0,0,1,0,1
crypto_1_516,FibonacciCipher,516,Encryption,BlockCipher,29,26,50,32,32,5,36,45,3.9248,0.6360,22,60,20,3,3,612,93,677,0,0,0,0,1,1,1
crypto_1_517,FibonacciCipher,517,Encryption,BlockCipher,42,43,24,20,31,11,73,31,3.4666,0.6370,39,63,21,4,16,2109,110,696,0,0,0,0,1,0,1
crypto_1_518,FibonacciCipher,518,Encryption,BlockCipher,55,20,43,8,30,17,50,17,3.1173,0.6380,16,66,22,5,14,1558,127,715,0,0,0,0,1,1,1
crypto_1_519,FibonacciCipher,519,Encryption,BlockCipher,18,37,17,31,29,23,27,58,3.2026,0.6390,33,69,23,6,12,1007,144,734,0,0,0,0,1,0,1
crypto_1_520,FibonacciCipher,520,Encryption,BlockCipher,31,14,36,19,28,4,64,44,3.6487,0.6400,10,72,24,7,10,456,161,753,0,0,0,0,1,1,1
crypto_1_521,FibonacciCipher,521,Encryption,BlockCipher,44,31,10,7,27,10,41,30,4.0500,0.6410,27,15,25,8,8,1953,178,772,0,0,0,0,1,0,1
crypto_1_522,FibonacciCipher,522,Encryption,BlockCipher,57,8,29,30,26,16,18,16,4.0422,0.6420,44,18,26,9,6,1402,195,791,0,0,0,0,1,1,1
crypto_1_523,FibonacciCipher,523,Encryption,BlockCipher,20,25,48,18,25,22,55,57,3.6370,0.6430,21,21,27,0,4,851,212,810,0,0,0,0,1,1,1
crypto_1_524,FibonacciCipher,524,Encryption,BlockCipher,33,42,22,6,24,3,32,43,3.2116,0.6440,38,24,28,1,17,300,229,829,0,0,0,0,1,0,1
crypto_1_525,FibonacciCipher,525,Encryption,BlockCipher,46,19,41,29,23,9,69,29,3.1616,0.6450,15,27,29,2,15,1797,246,848,0,0,0,0,1,1,1
crypto_1_526,FibonacciCipher,526,Encryption,BlockCipher,59,36,15,17,22,15,46,15,3.5377,0.6460,32,30,30,3,13,1246,263,867,0,0,0,0,1,0,1
crypto_1_527,FibonacciCipher,527,Encryption,BlockCipher,22,13,34,5,21,21,23,56,3.9986,0.6470,49,33,31,4,11,695,280,886,0,0,0,0,1,0,1
crypto_1_528,FibonacciCipher,528,Encryption,BlockCipher,35,30,8,28,20,2,60,42,4.1252,0.6480,26,36,32,5,9,2192,297,137,0,0,0,0,1,0,1
crypto_1_529,FibonacciCipher,529,Encryption,BlockCipher,48,7,27,16,19,8,37,28,3.8057,0.6490,43,39,33,6,7,1641,314,156,0,0,0,0,1,0,1
crypto_1_530,FibonacciCipher,530,Encryption,BlockCipher,11,24,46,4,18,14,74,14,3.3384,0.6500,20,42,34,7,5,1090,331,175,0,0,0,0,0,0,1
crypto_1_531,FibonacciCipher,531,Encryption,BlockCipher,24,41,20,27,17,20,51,55,3.1576,0.6510,37,45,5,8,3,539,348,194,0,0,0,0,1,0,1
crypto_1_532,FibonacciCipher,532,Encryption,BlockCipher,37,18,39,15,16,26,28,41,3.4341,0.6520,14,48,6,9,16,2036,365,213,0,0,0,0,1,1,1
crypto_1_533,FibonacciCipher,533,Encryption,BlockCipher,50,35,13,3,15,7,65,27,3.9183,0.6530,31,51,7,0,14,1485,382,232,0,0,0,0,1,0,1
crypto_1_534,FibonacciCipher,534,Encryption,BlockCipher,13,12,32,26,14,13,42,13,4.1696,0.6540,48,54,8,1,12,934,399,251,0,0,0,0,0,1,1
crypto_1_535,FibonacciCipher,535,Encryption,BlockCipher,26,29,51,14,13,19,19,54,3.9616,0.6550,25,57,9,2,10,383,416,270,0,0,0,0,1,1,1
crypto_1_536,FibonacciCipher,536,Encryption,BlockCipher,39,6,25,37,12,25,56,40,3.4901,0.6560,42,60,10,3,8,1880,433,289,0,0,0,0,1,1,1
crypto_1_537,FibonacciCipher,537,Encryption,BlockCipher,52,23,44,25,11,6,33,26,3.1932,0.6570,19,63,11,4,6,1329,450,308,0,0,0,0,1,1,1
crypto_1_538,FibonacciCipher,538,Encryption,BlockCipher,15,40,18,13,10,12,70,12,3.3484,0.6580,36,66,12,5,4,778,467,327,0,0,0,0,0,0,1
crypto_1_539,FibonacciCipher,539,Encryption,BlockCipher,28,17,37,36,9,18,47,53,3.8177,0.6590,13,69,13,6,17,2275,484,346,0,0,0,0,1,1,1
crypto_1_540,FibonacciCipher,540,Encryption,BlockCipher,41,34,11,24,8,24,24,39,4.1742,0.6600,30,72,14,7,15,1724,501,365,0,0,0,0,1,0,1
crypto_1_541,FibonacciCipher,541,Encryption,BlockCipher,54,11,30,12,7,5,61,25,4.0947,0.6610,47,15,15,8,13,1173,518,384,0,0,0,0,1,0,1
crypto_1_542,FibonacciCipher,542,Encryption,BlockCipher,17,28,49,35,6,11,38,66,3.6569,0.6620,24,18,16,9,11,622,535,403,0,0,0,0,1,1,1
crypto_1_543,FibonacciCipher,543,Encryption,BlockCipher,30,5,23,23,5,17,15,52,3.2680,0.6630,41,21,17,0,9,2119,552,422,0,0,0,0,1,0,1
crypto_1_544,FibonacciCipher,544,Encryption,BlockCipher,43,22,42,11,34,23,52,38,3.2900,0.6640,18,24,18,1,7,1568,569,441,0,0,0,0,1,1,1
crypto_1_545,FibonacciCipher,545,Encryption,BlockCipher,56,39,16,34,33,4,29,24,3.7074,0.6650,35,27,19,2,5,1017,74,460,0,0,0,0,1,0,1
crypto_1_546,FibonacciCipher,546,Encryption,BlockCipher,19,16,35,22,32,10,66,65,4.1410,0.6660,12,30,20,3,3,466,91,479,0,0,0,0,1,1,1
crypto_1_547,FibonacciCipher,547,Encryption,BlockCipher,32,33,9,10,31,16,43,51,4.1967,0.6670,29,33,21,4,16,1963,108,498,0,0,0,0,1,0,1
crypto_1_548,FibonacciCipher,548,Encryption,BlockCipher,45,10,28,33,30,22,20,37,3.8279,0.6680,46,36,22,5,14,1412,125,517,0,0,0,0,1,1,1
crypto_1_549,FibonacciCipher,549,Encryption,BlockCipher,58,27,47,21,29,3,57,23,3.3783,0.6690,23,39,23,6,12,861,142,536,0,0,0,0,1,1,1
crypto_1_550,FibonacciCipher,550,Encryption,BlockCipher,21,44,21,9,28,9,34,64,3.2658,0.6200,40,42,24,7,10,310,159,555,0,0,0,0,1,0,1
crypto_1_551,FibonacciCipher,551,Encryption,BlockCipher,34,21,40,32,27,15,71,50,3.5985,0.6210,17,45,25,8,8,1807,176,574,0,0,0,0,1,1,1
crypto_1_552,FibonacciCipher,552,Encryption,BlockCipher,47,38,14,20,26,21,48,36,4.0750,0.6220,34,48,26,9,6,1256,193,593,0,0,0,0,1,0,1
crypto_1_553,FibonacciCipher,553,Encryption,BlockCipher,10,15,33,8,25,2,25,22,4.2619,0.6230,11,51,27,0,4,705,210,612,0,0,0,0,0,0,1
crypto_1_554,FibonacciCipher,554,Encryption,BlockCipher,23,32,52,31,24,8,62,63,3.9920,0.6240,28,54,28,1,17,2202,227,631,0,0,0,0,1,1,1
crypto_1_555,FibonacciCipher,555,Encryption,BlockCipher,36,9,26,19,23,14,39,49,3.5179,0.6250,45,57,29,2,15,1651,244,650,0,0,0,0,1,0,1
crypto_1_556,FibonacciCipher,556,Encryption,BlockCipher,49,26,45,7,22,20,16,35,3.2802,0.6260,22,60,30,3,13,1100,261,669,0,0,0,0,1,1,1
crypto_1_557,FibonacciCipher,557,Encryption,BlockCipher,12,43,19,30,21,26,53,21,3.5020,0.6270,39,63,31,4,11,549,278,688,0,0,0,0,0,0,1
crypto_1_558,FibonacciCipher,558,Encryption,BlockCipher,25,20,38,18,20,7,30,62,3.9840,0.6280,16,66,32,5,9,2046,295,707,0,0,0,0,1,1,1
crypto_1_559,FibonacciCipher,559,Encryption,BlockCipher,38,37,12,6,19,13,67,48,4.2876,0.6290,33,69,33,6,7,1495,312,726,0,0,0,0,1,0,1
crypto_1_560,FibonacciCipher,560,Encryption,BlockCipher,51,14,31,29,18,19,44,34,4.1383,0.6300,10,72,34,7,5,944,329,745,0,0,0,0,1,1,1
crypto_1_561,FibonacciCipher,561,Encryption,BlockCipher,14,31,50,17,17,25,21,20,3.6780,0.6310,27,15,5,8,3,393,346,764,0,0,0,0,0,1,1
crypto_1_562,FibonacciCipher,562,Encryption,BlockCipher,27,8,24,5,16,6,58,61,3.3344,0.6320,44,18,6,9,16,1890,363,783,0,0,0,0,1,0,1
crypto_1_563,FibonacciCipher,563,Encryption,BlockCipher,40,25,43,28,15,12,35,47,3.4281,0.6330,21,21,7,0,14,1339,380,802,0,0,0,0,1,1,1
crypto_1_564,FibonacciCipher,564,Encryption,BlockCipher,53,42,17,16,14,18,72,33,3.8775,0.6340,38,24,8,1,12,788,397,821,0,0,0,0,1,0,1
crypto_1_565,FibonacciCipher,565,Encryption,BlockCipher,16,19,36,4,13,24,49,19,4.2740,0.6350,15,27,9,2,10,2285,414,840,0,0,0,0,0,0,1
crypto_1_566,FibonacciCipher,566,Encryption,BlockCipher,29,36,10,27,12,5,26,60,4.2577,0.6360,32,30,10,3,8,1734,431,859,0,0,0,0,1,0,1
crypto_1_567,FibonacciCipher,567,Encryption,BlockCipher,42,13,29,15,11,11,63,46,3.8482,0.6370,49,33,11,4,6,1183,448,878,0,0,0,0,1,0,1
crypto_1_568,FibonacciCipher,568,Encryption,BlockCipher,55,30,48,3,10,17,40,32,3.4265,0.6380,26,36,12,5,4,632,465,129,0,0,0,0,1,1,1
crypto_1_569,FibonacciCipher,569,Encryption,BlockCipher,18,7,22,26,9,23,17,18,3.3850,0.6390,43,39,13,6,17,2129,482,148,0,0,0,0,0,0,1
crypto_1_570,FibonacciCipher,570,Encryption,BlockCipher,31,24,41,14,8,4,54,59,3.7664,0.6400,20,42,14,7,15,1578,499,167,0,0,0,0,1,1,1
crypto_1_571,FibonacciCipher,571,Encryption,BlockCipher,44,41,15,37,7,10,31,45,4.2247,0.6410,37,45,15,8,13,1027,516,186,0,0,0,0,1,1,1
crypto_1_572,FibonacciCipher,572,Encryption,BlockCipher,57,18,34,25,6,16,68,31,4.3430,0.6420,14,48,16,9,11,476,533,205,0,0,0,0,1,1,1
crypto_1_573,FibonacciCipher,573,Encryption,BlockCipher,20,35,8,13,5,22,45,17,4.0173,0.6430,31,51,17,0,9,1973,550,224,0,0,0,0,0,0,1
crypto_1_574,FibonacciCipher,574,Encryption,BlockCipher,33,12,27,36,34,3,22,58,3.5516,0.6440,48,54,18,1,7,1422,567,243,0,0,0,0,1,1,1
crypto_1_575,FibonacciCipher,575,Encryption,BlockCipher,46,29,46,24,33,9,59,44,3.3786,0.6450,25,57,19,2,5,871,72,262,0,0,0,0,1,1,1
crypto_1_576,FibonacciCipher,576,Encryption,BlockCipher,59,6,20,12,32,15,36,30,3.6620,0.6460,42,60,20,3,3,320,89,281,0,0,0,0,1,0,1
crypto_1_577,FibonacciCipher,577,Encryption,BlockCipher,22,23,39,35,31,21,73,16,4.1459,0.6470,19,63,21,4,16,1817,106,300,0,0,0,0,0,1,1
crypto_1_578,FibonacciCipher,578,Encryption,BlockCipher,35,40,13,23,30,2,50,57,4.3899,0.6480,36,66,22,5,14,1266,123,319,0,0,0,0,1,0,1
crypto_1_579,FibonacciCipher,579,Encryption,BlockCipher,48,17,32,11,29,8,27,43,4.1743,0.6490,13,69,23,6,12,715,140,338,0,0,0,0,1,0,1
crypto_1_580,FibonacciCipher,580,Encryption,BlockCipher,11,34,51,34,28,14,64,29,3.7020,0.6500,30,72,24,7,10,2212,157,357,0,0,0,0,0,1,1
crypto_1_581,FibonacciCipher,581,Encryption,BlockCipher,24,11,25,22,27,20,41,15,3.4117,0.6510,47,15,25,8,8,1661,174,376,0,0,0,0,0,0,1
crypto_1_582,FibonacciCipher,582,Encryption,BlockCipher,37,28,44,10,26,26,18,56,3.5750,0.6520,24,18,26,9,6,1110,191,395,0,0,0,0,1,1,1
crypto_1_583,FibonacciCipher,583,Encryption,BlockCipher,50,5,18,33,25,7,55,42,4.0463,0.6530,41,21,27,0,4,559,208,414,0,0,0,0,1,1,1
crypto_1_584,FibonacciCipher,584,Encryption,BlockCipher,13,22,37,21,24,13,32,28,4.3969,0.6540,18,24,28,1,17,2056,225,433,0,0,0,0,0,1,1
crypto_1_585,FibonacciCipher,585,Encryption,BlockCipher,26,39,11,9,23,19,69,14,4.3091,0.6550,35,27,29,2,15,1505,242,452,0,0,0,0,0,0,1
crypto_1_586,FibonacciCipher,586,Encryption,BlockCipher,39,16,30,32,22,25,46,55,3.8681,0.6560,12,30,30,3,13,954,259,471,0,0,0,0,1,1,1
crypto_1_587,FibonacciCipher,587,Encryption,BlockCipher,52,33,49,20,21,6,23,41,3.4841,0.6570,29,33,31,4,11,403,276,490,0,0,0,0,1,1,1
crypto_1_588,FibonacciCipher,588,Encryption,BlockCipher,15,10,23,8,20,12,60,27,3.5146,0.6580,46,36,32,5,9,1900,293,509,0,0,0,0,0,0,1
crypto_1_589,FibonacciCipher,589,Encryption,BlockCipher,28,27,42,31,19,18,37,13,3.9362,0.6590,23,39,33,6,7,1349,310,528,0,0,0,0,0,1,1
crypto_1_590,FibonacciCipher,590,Encryption,BlockCipher,41,44,16,19,18,24,74,54,4.3659,0.6600,40,42,34,7,5,798,327,547,0,0,0,0,1,0,1
crypto_1_591,FibonacciCipher,591,Encryption,BlockCipher,54,21,35,7,17,5,51,40,4.4132,0.6610,17,45,5,8,3,2295,344,566,0,0,0,0,1,0,1
crypto_1_592,FibonacciCipher,592,Encryption,BlockCipher,17,38,9,30,16,11,28,26,4.0392,0.6620,34,48,6,9,16,1744,361,585,0,0,0,0,1,0,1
crypto_1_593,FibonacciCipher,593,Encryption,BlockCipher,30,15,28,18,15,17,65,12,3.5924,0.6630,11,51,7,0,14,1193,378,604,0,0,0,0,0,0,1
crypto_1_594,FibonacciCipher,594,Encryption,BlockCipher,43,32,47,6,14,23,42,53,3.4881,0.6640,28,54,8,1,12,642,395,623,0,0,0,0,1,1,1
crypto_1_595,FibonacciCipher,595,Encryption,BlockCipher,56,9,21,29,13,4,19,39,3.8269,0.6650,45,57,9,2,10,2139,412,642,0,0,0,0,1,0,1
crypto_1_596,FibonacciCipher,596,Encryption,BlockCipher,19,26,40,17,12,10,56,25,4.3018,0.6660,22,60,10,3,8,1588,429,661,0,0,0,0,0,1,1
crypto_1_597,FibonacciCipher,597,Encryption,BlockCipher,32,43,14,5,11,16,33,66,4.4809,0.6670,39,63,11,4,6,1037,446,680,0,0,0,0,1,0,1
crypto_1_598,FibonacciCipher,598,Encryption,BlockCipher,45,20,33,28,10,22,70,52,4.2040,0.6680,16,66,12,5,4,486,463,699,0,0,0,0,1,1,1
crypto_1_599,FibonacciCipher,599,Encryption,BlockCipher,58,37,52,16,9,3,47,38,3.7304,0.6690,33,69,13,6,17,1983,480,718,0,0,0,0,1,1,1
crypto_1_600,FibonacciCipher,600,Encryption,BlockCipher,21,14,26,4,8,9,24,24,3.0000,0.6200,10,72,14,7,15,1432,497,737,0,0,0,0,0,0,1
crypto_1_601,FibonacciCipher,601,Encryption,BlockCipher,34,31,45,27,7,15,61,65,3.2294,0.6210,27,15,15,8,13,881,514,756,0,0,0,0,1,1,1
crypto_1_602,FibonacciCipher,602,Encryption,BlockCipher,47,8,19,15,6,21,38,51,3.7121,0.6220,44,18,16,9,11,330,531,775,0,0,0,0,1,0,1
crypto_1_603,FibonacciCipher,603,Encryption,BlockCipher,10,25,38,3,5,2,15,37,4.0090,0.6230,21,21,17,0,9,1827,548,794,0,0,0,0,0,0,1
crypto_1_604,FibonacciCipher,604,Encryption,BlockCipher,23,42,12,26,34,8,52,23,3.8517,0.6240,38,24,18,1,7,1276,565,813,0,0,0,0,1,0,1
crypto_1_605,FibonacciCipher,605,Encryption,BlockCipher,36,19,31,14,33,14,29,64,3.3895,0.6250,15,27,19,2,5,725,70,832,0,0,0,0,1,0,1
crypto_1_606,FibonacciCipher,606,Encryption,BlockCipher,49,36,50,37,32,20,66,50,3.0518,0.6260,32,30,20,3,3,2222,87,851,0,0,0,0,1,1,1
crypto_1_607,FibonacciCipher,607,Encryption,BlockCipher,12,13,24,25,31,26,43,36,3.1538,0.6270,49,33,21,4,16,1671,104,870,0,0,0,0,0,0,1
crypto_1_608,FibonacciCipher,608,Encryption,BlockCipher,25,30,43,13,30,7,20,22,3.6063,0.6280,26,36,22,5,14,1120,121,889,0,0,0,0,0,1,1
crypto_1_609,FibonacciCipher,609,Encryption,BlockCipher,38,7,17,36,29,13,57,63,3.9978,0.6290,43,39,23,6,12,569,138,140,0,0,0,0,1,1,1
crypto_1_610,FibonacciCipher,610,Encryption,BlockCipher,51,24,36,24,28,19,34,49,3.9731,0.6300,20,42,24,7,10,2066,155,159,0,0,0,0,1,1,1
crypto_1_611,FibonacciCipher,611,Encryption,BlockCipher,14,41,10,12,27,25,71,35,3.5593,0.6310,37,45,25,8,8,1515,172,178,0,0,0,0,1,0,1
crypto_1_612,FibonacciCipher,612,Encryption,BlockCipher,27,18,29,35,26,6,48,21,3.1416,0.6320,14,48,26,9,6,964,189,197,0,0,0,0,0,1,1
crypto_1_613,FibonacciCipher,613,Encryption,BlockCipher,40,35,48,23,25,12,25,62,3.1086,0.6330,31,51,27,0,4,413,206,216,0,0,0,0,1,1,1
crypto_1_614,FibonacciCipher,614,Encryption,BlockCipher,53,12,22,11,24,18,62,48,3.4952,0.6340,48,54,28,1,17,1910,223,235,0,0,0,0,1,0,1
crypto_1_615,FibonacciCipher,615,Encryption,BlockCipher,16,29,41,34,23,24,39,34,3.9506,0.6350,25,57,29,2,15,1359,240,254,0,0,0,0,0,1,1
crypto_1_616,FibonacciCipher,616,Encryption,BlockCipher,29,6,15,22,22,5,16,20,4.0607,0.6360,42,60,30,3,13,808,257,273,0,0,0,0,0,0,1
crypto_1_617,FibonacciCipher,617,Encryption,BlockCipher,42,23,34,10,21,11,53,61,3.7289,0.6370,19,63,31,4,11,257,274,292,0,0,0,0,1,0,1
crypto_1_618,FibonacciCipher,618,Encryption,BlockCipher,55,40,8,33,20,17,30,47,3.2648,0.6380,36,66,32,5,9,1754,291,311,0,0,0,0,1,0,1
crypto_1_619,FibonacciCipher,619,Encryption,BlockCipher,18,17,27,21,19,23,67,33,3.0997,0.6390,13,69,33,6,7,1203,308,330,0,0,0,0,0,0,1
crypto_1_620,FibonacciCipher,620,Encryption,BlockCipher,31,34,46,9,18,4,44,19,3.3900,0.6400,30,72,34,7,5,652,325,349,0,0,0,0,1,1,1
crypto_1_621,FibonacciCipher,621,Encryption,BlockCipher,44,11,20,32,17,10,21,60,3.8734,0.6410,47,15,5,8,3,2149,342,368,0,0,0,0,1,1,1
crypto_1_622,FibonacciCipher,622,Encryption,BlockCipher,57,28,39,20,16,16,58,46,4.1100,0.6420,24,18,6,9,16,1598,359,387,0,0,0,0,1,1,1
crypto_1_623,FibonacciCipher,623,Encryption,BlockCipher,20,5,13,8,15,22,35,32,3.8869,0.6430,41,21,7,0,14,1047,376,406,0,0,0,0,0,0,1
crypto_1_624,FibonacciCipher,624,Encryption,BlockCipher,33,22,32,31,14,3,72,18,3.4139,0.6440,18,24,8,1,12,496,393,425,0,0,0,0,0,1,1
crypto_1_625,FibonacciCipher,625,Encryption,BlockCipher,46,39,51,19,13,9,49,59,3.1303,0.6450,35,27,9,2,10,1993,410,444,0,0,0,0,1,1,1
crypto_1_626,FibonacciCipher,626,Encryption,BlockCipher,59,16,25,7,12,15,26,45,3.3016,0.6460,12,30,10,3,8,1442,427,463,0,0,0,0,1,0,1
crypto_1_627,FibonacciCipher,627,Encryption,BlockCipher,22,33,44,30,11,21,63,31,3.7748,0.6470,29,33,11,4,6,891,444,482,0,0,0,0,1,1,1
crypto_1_628,FibonacciCipher,628,Encryption,BlockCipher,35,10,18,18,10,2,40,17,4.1195,0.6480,46,36,12,5,4,340,461,501,0,0,0,0,0,0,1
crypto_1_629,FibonacciCipher,629,Encryption,BlockCipher,48,27,37,6,9,8,17,58,4.0233,0.6490,23,39,13,6,17,1837,478,520,0,0,0,0,1,0,1
crypto_1_630,FibonacciCipher,630,Encryption,BlockCipher,11,44,11,29,8,14,54,44,3.5794,0.6500,40,42,14,7,15,1286,495,539,0,0,0,0,1,0,1
crypto_1_631,FibonacciCipher,631,Encryption,BlockCipher,24,21,30,17,7,20,31,30,3.2003,0.6510,17,45,15,8,13,735,512,558,0,0,0,0,0,0,1
